"","0x Protocol_cleaned_news.csv","0x Protocol_cleaned_web.csv","Basic attention token price_cleaned.web.csv","Basic attention token price_cleaned_news.csv","Basic attention token value_cleaned_web.csv","Basic attention token_cleaned.news.csv","Basic attention token_cleaned.web.csv","BAT token_cleaned_news.csv","BAT token_cleaned_web.csv","Blockchain explained_cleaned.news.csv","BNB coin_cleaned.news.csv","BNB price_cleaned.news.csv","BNB token_cleaned.news.csv","BNB token_cleaned.web.csv","BNB value_cleaned.news.csv","BNB value_cleaned.web.csv","BNB_cleaned.news.csv","ChainLink Token_cleaned_web.csv","CRO price_cleaned.web.csv","Crypto Currency_cleaned.news.csv","Cryptocurrency_cleaned.news.csv","ERC-20_cleaned.news.csv","ERC-20_cleaned.web.csv","ERC-223_cleaned.web.csv","ERC 20_cleaned.news.csv","ERC 20_cleaned.web.csv","ERC 223_cleaned.web.csv","Ethereum coin_cleaned.news.csv","Ethereum ICO_cleaned.news.csv","Ethereum ICO_cleaned.web.csv","Ethereum invest_cleaned.news.csv","Ethereum invest_cleaned.web.csv","Ethereum price_cleaned.news.csv","Ethereum token_cleaned.news.csv","Ethereum token_cleaned.web.csv","Ethereum value_cleaned.news.csv","ICO_cleaned.news.csv","Initial coin offering_cleaned.news.csv","Initial coin offering_cleaned.web.csv","Maker token_cleaned.web.csv","OMG Token_cleaned_web.csv","OMGToken_cleaned_web.csv","Token CRO_cleaned.news.csv","Token maker_cleaned.web.csv","Token_cleaned.news.csv","TrueUSD token_cleaned_web.csv","TrueUSD_cleaned_news.csv","TrueUSD_cleaned_web.csv","USDC token_cleaned_web.csv","Zilliqa price_cleaned_news.csv","Zilliqa price_cleaned_web.csv","Zilliqa token_cleaned_web.csv","Zilliqa_cleaned_news.csv","Zilliqa_cleaned_web.csv","ZRX token_cleaned_news.csv","ZRX token_cleaned_web.csv"
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2142857142857,87.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.766217870257,0,0,0,0,0,0,0,0,0,20.6666666666667,0,0,0,0,0,0,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0194986072423,0,11.6107711138311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.428571428571,100.428571428571,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3.11871227364185,0,0,19.1236230110159,0,0,0,0,0,0,0,0,0,35.3508771929825,0,0,0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1782729805014,0,0,0,0,0,0,68.5263157894737,0,0,0,54.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.285714285714,264.285714285714,0,0,66.2244488977956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5714285714286,84.5714285714286,0,0,64.6092184368737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9277845777234,0,0,0,0,57.8666666666667,0,0,0,45.9707317073171,0,0,0,0,0,0,0,0,0,0,0,0
"300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42105263157895,0,0,0,0,4.22287390029325,0,18.5209003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.095238095238,123.095238095238,70,0,77.9280821917808,0,0,0,0,0,0,0,0,0,0,7.57894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4045801526718,0,0,0,0,0,0,0,0,0,0,0
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8287671232877,0,0,0,0,0,0,19.9227799227799,0,0,0,0,0,0,0,0,4.39882697947214,0,0,0,0,39.4652406417112,0,0,0,57.5534759358289,0,0,0,0,0,0,0,0,0,0,0,0
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29799426934097,0,0,0,0,0,0,0,44.2780748663102,0,0,0,64.572192513369,20.1526717557252,0,0,0,0,0,0,0,0,0,0,0
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21203438395415,0,0,0,0,0,0,0,43.3155080213904,0,0,0,63.168449197861,0,0,0,0,0,0,0,0,0,0,0,0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4885496183206,0,0,0,0,0,0,0,0,0,0,0
"306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.027397260274,0,0,0,0,0,0,0,0,0,0,7.5,0,7.30659025787966,0,0,4.22287390029325,0,18.5209003215434,0,0,0,0,0,0,0,33.8931297709924,0,0,0,0,0,0,0,0,0,0,0
"307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69627507163324,0,0,0,0,0,0,0,74.1176470588235,0,0,0,108.088235294118,16.4885496183206,0,0,0,0,0,0,0,0,0,0,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69627507163324,0,0,4.3108504398827,0,0,0,0,0,0,0,0,0,16.4885496183206,0,0,0,0,0,0,0,0,0,0,0
"309",0,0,0,0,0,0,0,0,0,0,0,0,0,310,126.825396825397,126.825396825397,0,0,79.8287671232877,0,0,0,0,0,0,0,0,0,0,0,0,3.86819484240688,22.5,0,0,0,0,0,0,0,0,0,0,0,16.4885496183206,0,0,0,0,0,0,0,0,0,0,0
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9266862170088,0,0,0,0,43.3155080213904,0,0,0,63.168449197861,0,0,0,0,0,0,0,0,0,0,0,0
"311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.365079365079,119.365079365079,63,0,74.1267123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1832797427653,0,0,36.5775401069519,0,0,0,53.3422459893048,15.1145038167939,0,0,0,0,0,0,0,0,0,0,0
"313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13489736070381,0,0,0,0,0,0,0,0,0,15.1145038167939,0,0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.365079365079,119.365079365079,0,0,76.027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22287390029325,0,0,0,0,0,0,0,0,0,16.030534351145,0,0,0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3633440514469,0,0,0,0,0,0,0,16.030534351145,0,0,0,0,0,0,0,0,0,0,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6666666666667,0,0,90,0,0,0,0,0,19.9227799227799,0,0,0,0,0,0,22.03125,0,4.48680351906158,0,0,0,0,38.5026737967914,0,0,0,56.1497326203209,16.4885496183206,0,0,0,0,0,0,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,91.2328767123288,0,0,0,0,0,0,0,0,0,0,0,0,4.38395415472779,24.84375,0,5.01466275659824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3321917808219,0,0,0,0,0,0,0,0,0,0,0,0,4.29799426934097,0,0,0,0,0,0,0,44.2780748663102,0,0,0,64.572192513369,36.6412213740458,0,0,0,0,0,0,0,0,0,0,0
"319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15625,0,6.33431085043988,0,16.5916398713826,0,0,0,0,0,0,0,15.1145038167939,0,0,0,0,0,0,0,0,0,0,0
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.365079365079,119.365079365079,0,0,76.027397260274,0,0,0,0,0,0,0,0,0,0,7.5,0,0,20.15625,0,0,0,0,0,0,0,0,0,0,0,29.7709923664122,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39255014326648,0,0,0,0,0,0,0,37.5401069518717,0,0,0,54.7459893048128,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6666666666667,0,77.9280821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4652406417112,0,0,0,57.5534759358289,0,0,0,0,0,0,0,0,0,0,0,0
"323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.380952380952,257.380952380952,58.3333333333333,0,79.8287671232877,0,0,0,0,0,0,20.1544401544402,0,0,0,0,0,3.86819484240688,0,0,4.48680351906158,0,15.8199356913183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38395415472779,23.4375,0,0,0,0,0,0,44.2780748663102,0,0,0,64.572192513369,0,0,0,0,0,0,0,0,0,0,0,0
"325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59598853868195,22.96875,0,4.9266862170088,0,0,0,0,44.2780748663102,0,0,0,64.572192513369,17.4045801526718,0,0,0,0,0,0,0,0,0,0,0
"326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.666666666667,0,76.027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5401069518717,0,0,0,54.7459893048128,21.5267175572519,0,0,0,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.095238095238,123.095238095238,60.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5401069518717,0,0,186,54.7459893048128,0,0,0,0,0,0,0,0,0,0,0,0
"328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9280821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3108504398827,0,0,0,0,38.5026737967914,0,0,0,56.1497326203209,0,0,0,0,0,0,0,0,0,0,0,0
"329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.507936507937,186.507936507937,0,0,77.9280821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0053475935829,0,0,0,112.299465240642,23.3587786259542,0,0,0,0,0,0,0,0,0,0,0
"330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.729641693811,116.729641693811,49.760147601476,0,127.468972533062,0,2.12977099236641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2710382513661,0,0,0,0,0,0,0,0,0,0,0
"331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.895765472313,133.895765472313,0,0,71.1454730417091,0,2.30725190839695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3352601156069,0,0,0,45.3352601156069,17.1770491803279,0,0,0,0,0,0,0,0,0,0,0
"332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30725190839695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,46.3208092485549,0,0,0,46.3208092485549,17.1770491803279,0,0,0,0,0,0,0,0,0,0,0
"333",0,0,0,0,0,0,0,0,46.5,0,0,0,0,0,0,0,48.0442804428044,0,63.734486266531,0,2.0706106870229,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90993788819876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.468972533062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,40.407514450867,0,0,0,40.407514450867,14.9748633879781,0,0,0,0,0,0,0,0,0,0,0
"335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0442804428044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4153005464481,0,0,0,0,0,0,0,0,0,0,0
"336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3284132841328,0,0,0,2.01145038167939,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00621118012422,0,0,0,0,41.393063583815,0,0,0,41.393063583815,14.9748633879781,0,0,0,0,0,0,0,0,0,0,0
"337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19875776397516,0,0,0,0,0,0,0,0,0,14.9748633879781,0,0,0,0,0,0,0,0,0,0,0
"338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.328990228013,137.328990228013,0,0,148.219735503561,0,2.36641221374046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6174863387978,0,0,0,0,0,0,0,0,0,0,0
"339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.895765472313,133.895765472313,51.4760147601476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.296174863388,0,0,0,0,0,0,0,0,0,0,0
"340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3284132841328,0,62.2522889114954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5344262295082,0,0,0,0,0,0,0,0,0,0,0
"341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6568265682657,0,62.2522889114954,0,2.01145038167939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9748633879781,0,0,0,0,0,0,0,0,0,0,0
"342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.729641693811,116.729641693811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9356223175966,0,0,0,0,0,0,80.8150289017341,0,0,0,80.8150289017341,0,0,0,0,0,0,0,0,0,0,0,0
"343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3284132841328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87224669603524,29.9356223175966,0,0,0,0,0,0,38.4364161849711,0,0,0,38.4364161849711,14.9748633879781,0,0,0,0,0,0,0,0,0,0,0
"344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.433367243133,0,3.78625954198473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7005464480874,0,0,0,0,0,0,0,0,0,0,0
"345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.428044280443,0,0,0,0,0,0,0,0,17.1270718232044,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3208092485549,0,0,0,46.3208092485549,0,0,0,0,0,0,0,0,0,0,0,0
"346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1098677517803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77639751552795,0,0,0,0,0,0,0,0,0,33.9136612021858,0,0,0,0,0,0,0,0,0,0,0
"347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3284132841328,0,0,0,4.02290076335878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3284132841328,0,124.504577822991,0,1.95229007633588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,40.407514450867,0,0,0,40.407514450867,0,0,0,0,0,0,0,0,0,0,0,0
"349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01145038167939,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00621118012422,0,0,0,0,41.393063583815,0,0,0,41.393063583815,0,0,0,0,0,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.734486266531,0,2.01145038167939,0,0,0,0,15.0718232044199,0,0,0,0,0,0,0,0,0,0,0,0,0,41.393063583815,0,0,0,41.393063583815,0,0,0,0,0,0,0,0,0,0,0,0
"351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3284132841328,0,65.2166836215666,0,0,0,0,0,0,0,0,0,0,0,0,12.7004405286344,0,0,0,0,0,0,0,42.378612716763,0,0,0,42.378612716763,14.5344262295082,0,0,0,0,0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.091205211726,278.091205211726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5236051502146,0,0,0,0,0,0,47.3063583815029,0,0,0,47.3063583815029,16.7366120218579,0,0,0,0,0,0,0,0,0,0,0
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1918819188192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,47.3063583815029,0,0,0,47.3063583815029,0,0,0,0,0,0,0,0,0,0,0,0
"354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.407514450867,0,0,0,40.407514450867,14.5344262295082,0,0,0,0,0,0,0,0,0,0,0
"355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0437158469945,0,0,0,0,0,0,0,0,0,0,0
"356",0,0,0,0,0,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9005524861878,0,0,0,0,0,0,28.6051502145923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.986775178026,0,2.01145038167939,0,0,0,0,14.9005524861878,0,0,0,0,0,12.4273127753304,0,0,0,0,0,0,0,0,0,0,0,0,14.9748633879781,0,0,0,0,0,0,0,0,0,0,0
"358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0442804428044,0,65.2166836215666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10248447204969,0,0,0,0,42.378612716763,0,0,0,42.378612716763,22.9027322404372,0,0,0,0,0,0,0,0,0,0,0
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.328990228013,137.328990228013,106.383763837638,0,72.6276703967446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6276703967446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.296174863388,0,0,0,0,0,0,0,0,0,0,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6505102040816,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2661870503597,0,0,0,0,0,0,0,0,0,0,0
"362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8608923884514,60.8608923884514,0,0,0,0,1.88550983899821,0,0,0,0,28.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8608923884514,60.8608923884514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6509186351706,62.6509186351706,117.436224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4734299516908,0,0,0,13.5721393034826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7857142857143,0,60.1325301204819,0,1.99642218246869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8962075848303,0,0,0,60.518771331058,0,0,0,0,0,0,0,0,0,0,0,0
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.127744510978,0,0,0,137.542662116041,14.4964028776978,0,0,0,0,0,0,0,0,0,0,0
"367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3910761154856,73.3910761154856,0,0,66.6686746987952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7529976019185,0,0,0,0,0,0,0,0,0,0,0
"368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.728915662651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.515306122449,0,56.210843373494,0,1.83005366726297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2661870503597,0,0,0,0,0,0,0,0,0,0,0
"370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6505102040816,0,0,0,5.54561717352415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2661870503597,0,0,0,0,0,0,0,0,0,0,0
"371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88550983899821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.127744510978,0,0,0,132.040955631399,0,0,0,0,0,0,0,0,0,0,0,0
"372",0,0,0,0,0,0,0,0,6.40590405904059,0,0,0,0,0,0,0,0,0,0,0,1.94096601073345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.355421686747,0,4.2701252236136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5851318944844,0,0,0,0,0,0,0,0,0,0,0
"374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9540918163673,0,0,0,75.6484641638225,36.4268585131895,0,0,0,0,0,0,0,0,0,0,0
"375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4617346938775,0,0,0,3.77101967799642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4228855721393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.520408163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.063872255489,0,0,0,66.0204778156997,0,0,0,0,0,0,0,0,0,0,0,0
"377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.3412073490814,82.3412073490814,0,0,0,0,1.94096601073345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",0,0,0,0,0,0,0,0,6.17712177121771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7313432835821,0,0,0,0,0,0,67.3959044368601,33.4532374100719,0,0,0,0,0,0,0,0,0,0,0
"379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7713310580205,0,0,0,0,0,0,0,0,0,0,0,0
"380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0652173913043,0,0,0,0,0,0,0,0,0,0,0,18.5851318944844,0,0,0,0,0,0,0,0,0,0,0
"381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,17.273631840796,0,0,0,0,0,0,0,36.7985611510791,0,0,0,0,0,0,0,0,0,0,0
"382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1980676328502,0,0,0,0,0,0,136.127744510978,0,0,0,132.040955631399,16.3549160671463,0,0,0,0,0,0,0,0,0,0,0
"383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.3412073490814,82.3412073490814,0,0,70.5903614457831,0,0,0,21,0,0,0,0,0,0,0,0,0,32.5724637681159,0,0,0,0,0,0,66.7025948103793,0,0,0,66.0204778156997,0,0,0,0,0,0,0,0,0,0,0,0
"384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4617346938775,0,0,0,1.88550983899821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3549160671463,0,0,0,0,0,0,0,0,0,0,0
"386",0,0,0,0,0,0,0,0,6.06273062730627,0,0,0,0,0,80.5511811023622,80.5511811023622,0,0,70.5903614457831,0,1.94096601073345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",0,0,0,0,0,0,0,0,6.63468634686347,0,0,0,0,0,179.002624671916,179.002624671916,0,0,0,0,2.10733452593918,0,0,0,0,0,0,0,0,0,0,0,36.6908212560386,0,0,0,0,0,0,0,0,0,0,0,36.7985611510791,0,0,0,0,0,0,0,0,0,0,0
